119,1910.78200000,977.14200000,98.50300000,BR
120,1905.21300000,973.65400000,98.51700000,BR
121,1907.11300000,983.28800000,98.71400000,BR
122,1901.65600000,979.32900000,98.38100000,BR
123,1917.10900000,975.37600000,98.49300000,L
124,1929.10600000,980.88500000,98.65200000,L
125,1935.84600000,983.13100000,98.96900000,L
126,1911.65400000,976.80300000,98.38800000,N
127,1928.72400000,985.05200000,98.50000000,N
128,1934.53600000,987.34900000,98.69300000,N
129,1938.84800000,990.28300000,98.56600000,N
130,1945.76400000,1002.80200000,97.86700000,N
131,1936.25000000,998.97000000,98.01900000,N
132,1923.92000000,992.44900000,97.76200000,N
133,1949.57400000,1012.57600000,101.13000000,BND
134,1929.33200000,998.65000000,100.77500000,BND
135,1908.96600000,984.54400000,99.13800000,BND
136,1927.55300000,982.37100000,98.85200000,T
137,1960.49100000,996.99400000,99.87600000,T
138,1955.85800000,996.96400000,98.85700000,N
139,1953.48900000,996.30500000,98.70000000,N
140,1933.47200000,992.61600000,97.43200000,L
141,1976.85900000,1009.95400000,98.31500000,L
142,1881.72500000,965.76500000,98.89800000,BND
143,1901.34500000,982.86400000,98.44400000,RL
144,1905.54600000,984.03900000,98.73000000,RL
